year,tmID,playoff,GP,GS,minutes,points,oRebounds,dRebounds,assists,round,tmIDWinner,tmIDLoser,W,L,post_W,post_L,award,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,GP,GS,minutes,points,oRebounds,dRebounds,assists
10,IND,Y,31,9,613,148,40,56,14,CF,IND,DET,2,1,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,32,1,424,132,10,41,37
10,IND,Y,31,9,613,148,40,56,14,CF,IND,DET,2,1,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,33,4,683,227,23,40,77
10,IND,Y,31,9,613,148,40,56,14,CF,IND,DET,2,1,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,34,32,861,209,12,67,97
10,IND,Y,31,9,613,148,40,56,14,CF,IND,DET,2,1,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,34,34,1005,338,56,143,52
10,IND,Y,31,9,613,148,40,56,14,CF,IND,DET,2,1,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,34,34,1084,512,86,159,107
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,2,0,18,2,0,2,4
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,3,0,25,12,2,3,2
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,3,0,41,19,4,3,0
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,21,0,120,22,3,12,13
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,24,0,186,100,23,19,10
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,27,0,181,72,15,25,6
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,27,25,680,266,44,114,23
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,31,9,613,148,40,56,14
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,31,31,1003,547,24,96,85
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,32,1,424,132,10,41,37
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,33,4,683,227,23,40,77
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,34,32,861,209,12,67,97
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,34,34,1005,338,56,143,52
10,IND,Y,31,9,613,148,40,56,14,FR,IND,WAS,2,0,6,4,,890,2212,613,746,213,637,342,780,1122,527,692,373,531,117,2606,909,2118,529,692,154,483,318,849,1167,498,700,271,638,116,2501,34,34,1084,512,86,159,107
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,6,0,45,11,0,2,3
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,14,3,154,65,12,28,4
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,25,0,496,208,47,96,26
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,27,0,335,129,38,35,18
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,29,29,809,154,30,82,132
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,31,31,816,425,52,116,66
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,31,31,947,488,31,63,51
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,32,5,380,101,2,18,36
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,34,0,336,121,18,35,24
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,34,2,458,191,8,50,14
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,34,5,518,131,14,43,97
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,34,30,646,223,25,51,31
9,NYL,Y,29,29,809,154,30,82,132,FR,NYL,CON,2,1,3,3,,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,34,34,961,326,50,159,49
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,0,82,15,5,11,5
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,2,70,20,5,9,1
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,14,0,68,4,3,9,3
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,15,0,66,21,3,6,4
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,27,1,187,87,10,18,14
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,954,396,12,95,83
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,956,344,99,235,27
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,938,296,43,63,129
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,1097,548,65,128,119
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,0,522,127,29,53,23
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,1,271,56,34,37,10
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,2,694,312,12,45,63
4,DET,Y,15,0,66,21,3,6,4,CF,DET,CON,2,0,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,34,995,327,59,142,64
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,0,82,15,5,11,5
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,2,70,20,5,9,1
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,14,0,68,4,3,9,3
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,15,0,66,21,3,6,4
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,27,1,187,87,10,18,14
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,954,396,12,95,83
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,956,344,99,235,27
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,938,296,43,63,129
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,1097,548,65,128,119
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,0,522,127,29,53,23
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,1,271,56,34,37,10
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,2,694,312,12,45,63
4,DET,Y,15,0,66,21,3,6,4,F,DET,LAS,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,34,995,327,59,142,64
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,0,82,15,5,11,5
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,11,2,70,20,5,9,1
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,14,0,68,4,3,9,3
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,15,0,66,21,3,6,4
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,27,1,187,87,10,18,14
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,954,396,12,95,83
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,32,32,956,344,99,235,27
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,938,296,43,63,129
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,33,33,1097,548,65,128,119
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,0,522,127,29,53,23
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,1,271,56,34,37,10
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,2,694,312,12,45,63
4,DET,Y,15,0,66,21,3,6,4,FR,DET,CLE,2,1,6,2,,902,2004,624,882,125,323,379,851,1230,545,605,263,608,158,2553,911,2286,412,556,161,541,390,674,1064,504,774,309,497,129,2395,34,34,995,327,59,142,64
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,2,0,12,0,0,2,0
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,4,0,23,6,6,1,2
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,14,0,118,41,1,12,8
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,17,0,111,20,15,11,3
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,24,0,320,111,13,30,10
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,25,0,739,375,57,95,56
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,27,1,539,164,43,100,26
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,32,30,808,255,15,82,161
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,32,32,679,272,17,47,48
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,3,456,131,9,33,66
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,4,690,167,40,81,33
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,33,634,206,16,55,65
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,33,653,147,35,63,24
7,LAS,Y,34,33,634,206,16,55,65,FR,LAS,SEA,2,1,2,3,,962,2195,540,726,111,377,350,852,1202,610,679,296,534,129,2575,873,2184,534,721,196,570,336,746,1082,565,636,284,556,128,2476,34,34,1043,680,83,240,108
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,1,0,21,0,0,1,0
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,4,0,28,1,3,3,0
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,5,0,72,28,12,9,2
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,8,0,45,6,2,4,3
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,11,3,168,41,11,8,5
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,23,2,235,56,6,13,4
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,23,23,792,424,76,155,46
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,24,4,255,62,26,42,6
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,25,3,229,49,11,21,19
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,30,30,1042,412,41,85,89
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,31,30,1086,416,59,161,64
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,32,30,1042,441,34,107,82
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,33,1,299,68,7,22,32
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,33,10,397,103,18,37,21
4,LAS,Y,1,0,21,0,0,1,0,CF,LAS,SAC,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,34,34,1189,392,30,145,214
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,1,0,21,0,0,1,0
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,4,0,28,1,3,3,0
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,5,0,72,28,12,9,2
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,8,0,45,6,2,4,3
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,11,3,168,41,11,8,5
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,23,2,235,56,6,13,4
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,23,23,792,424,76,155,46
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,24,4,255,62,26,42,6
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,25,3,229,49,11,21,19
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,30,30,1042,412,41,85,89
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,31,30,1086,416,59,161,64
4,LAS,Y,1,0,21,0,0,1,0,FR,LAS,MIN,2,1,5,4,,894,2140,537,678,174,528,336,813,1149,587,682,242,470,161,2499,866,2147,504,702,196,540,316,789,1105,572,654,241,468,127,2432,32,30,1042,441,34,107,82
